   5.5000000E+00   3.0000000E-01   1.7937897E-03   2.5125285E-02   2.2743809E-03   3.7123085E-03   2.2144523E-03
   5.5000000E+00   3.2000000E-01   2.1760617E-03   2.8584001E-02   2.4287611E-03   4.4826986E-03   2.5050626E-03
   5.5000000E+00   3.4000000E-01   2.6098479E-03   3.2268053E-02   2.5842694E-03   5.3605008E-03   2.8186047E-03
   5.5000000E+00   3.6000000E-01   3.0992689E-03   3.6179595E-02   2.7415377E-03   6.3705899E-03   3.1723048E-03
   5.5000000E+00   3.8000000E-01   3.6452302E-03   4.0311624E-02   2.8989566E-03   7.4831352E-03   3.5386583E-03
   5.5000000E+00   4.0000000E-01   4.2507778E-03   4.4664407E-02   3.0566906E-03   8.6968546E-03   3.9114266E-03
   5.5000000E+00   4.2000000E-01   4.9201418E-03   4.9240949E-02   3.2156113E-03   1.0032319E-02   4.3015577E-03
   5.5000000E+00   4.4000000E-01   5.6576306E-03   5.4043751E-02   3.3763904E-03   1.1514524E-02   4.7233315E-03
   5.5000000E+00   4.6000000E-01   6.4656897E-03   5.9070620E-02   3.5385920E-03   1.3139334E-02   5.1717796E-03
   5.5000000E+00   4.8000000E-01   7.3456995E-03   6.4317639E-02   3.7014531E-03   1.4879713E-02   5.6259621E-03
   5.5000000E+00   5.0000000E-01   8.3018387E-03   6.9787340E-02   3.8656449E-03   1.6753599E-02   6.0938273E-03
   5.5000000E+00   5.2000000E-01   9.3383815E-03   7.5481942E-02   4.0317708E-03   1.8782743E-02   6.5860246E-03
   5.5000000E+00   5.4000000E-01   1.0459126E-02   8.1402342E-02   4.2001191E-03   2.0983183E-02   7.1102196E-03
   5.5000000E+00   5.6000000E-01   1.1664785E-02   8.7543687E-02   4.3697576E-03   2.3319322E-02   7.6442637E-03
   5.5000000E+00   5.8000000E-01   1.2958894E-02   9.3906928E-02   4.5409893E-03   2.5797301E-02   8.1896779E-03
   5.5000000E+00   6.0000000E-01   1.4345700E-02   1.0049406E-01   4.7145048E-03   2.8435750E-02   8.7546779E-03
   5.5000000E+00   6.2000000E-01   1.5829501E-02   1.0730684E-01   4.8908525E-03   3.1255765E-02   9.3486216E-03
   5.5000000E+00   6.4000000E-01   1.7412000E-02   1.1434258E-01   5.0695127E-03   3.4238323E-02   9.9616789E-03
   5.5000000E+00   6.6000000E-01   1.9095268E-02   1.2159960E-01   5.2503964E-03   3.7366026E-02   1.0584108E-02
   5.5000000E+00   6.8000000E-01   2.0883538E-02   1.2907973E-01   5.4337947E-03   4.0655007E-02   1.1223370E-02
   5.5000000E+00   7.0000000E-01   2.2781092E-02   1.3678459E-01   5.6201707E-03   4.4123907E-02   1.1887040E-02
   5.5000000E+00   7.2000000E-01   2.4791297E-02   1.4471427E-01   5.8099294E-03   4.7778261E-02   1.2576683E-02
   5.5000000E+00   7.4000000E-01   2.6919498E-02   1.5287649E-01   6.0030536E-03   5.1608198E-02   1.3284663E-02
   5.5000000E+00   7.6000000E-01   2.9152278E-02   1.6122917E-01   6.1970025E-03   5.5530833E-02   1.3989121E-02
   5.5000000E+00   7.8000000E-01   3.1518069E-02   1.6983641E-01   6.3959663E-03   5.9669847E-02   1.4722712E-02
   5.5000000E+00   8.0000000E-01   3.4020985E-02   1.7868875E-01   6.6012049E-03   6.4112548E-02   1.5530862E-02
   5.5000000E+00   8.2000000E-01   3.6635888E-02   1.8773167E-01   6.8069745E-03   6.8586837E-02   1.6303130E-02
   5.5000000E+00   8.4000000E-01   3.9349282E-02   1.9693542E-01   7.0108610E-03   7.3005568E-02   1.7030310E-02
   5.5000000E+00   8.6000000E-01   4.2243529E-02   2.0645063E-01   7.2275255E-03   7.7962763E-02   1.7900782E-02
   5.5000000E+00   8.8000000E-01   4.5261045E-02   2.1617500E-01   7.4443156E-03   8.2853718E-02   1.8693641E-02
   5.5000000E+00   9.0000000E-01   4.8417021E-02   2.2611157E-01   7.6663511E-03   8.7980173E-02   1.9551623E-02
   5.5000000E+00   9.2000000E-01   5.1725518E-02   2.3628248E-01   7.8949473E-03   9.3348886E-02   2.0451122E-02
   5.5000000E+00   9.4000000E-01   5.5160566E-02   2.4665379E-01   8.1234007E-03   9.8624831E-02   2.1279845E-02
   5.5000000E+00   9.6000000E-01   5.8765596E-02   2.5727056E-01   8.3617383E-03   1.0431139E-01   2.2228315E-02
   5.5000000E+00   9.8000000E-01   6.2514924E-02   2.6810164E-01   8.6027278E-03   1.1000978E-01   2.3136683E-02
   5.5000000E+00   1.0000000E+00   6.6414710E-02   2.7914936E-01   8.8479109E-03   1.1580757E-01   2.4056896E-02
   5.5000000E+00   1.0500000E+00   7.6883225E-02   3.0776215E-01   9.4880068E-03   1.3103754E-01   2.6479209E-02
   5.5000000E+00   1.1000000E+00   8.8397973E-02   3.3777087E-01   1.0165331E-02   1.4705269E-01   2.9012456E-02
   5.5000000E+00   1.1500000E+00   1.0100883E-01   3.6917559E-01   1.0883519E-02   1.6377073E-01   3.1655105E-02
   5.5000000E+00   1.2000000E+00   1.1476560E-01   4.0197624E-01   1.1645110E-02   1.8110911E-01   3.4408452E-02
   5.5000000E+00   1.2500000E+00   1.2971814E-01   4.3617288E-01   1.2453964E-02   1.9897836E-01   3.7269218E-02
   5.5000000E+00   1.3000000E+00   1.4591628E-01   4.7176543E-01   1.3313444E-02   2.1728661E-01   4.0237390E-02
   5.5000000E+00   1.3500000E+00   1.6340984E-01   5.0875390E-01   1.4226555E-02   2.3594205E-01   4.3315392E-02
   5.5000000E+00   1.4000000E+00   1.8224874E-01   5.4713836E-01   1.5196919E-02   2.5485023E-01   4.6501257E-02
   5.5000000E+00   1.4500000E+00   2.0248338E-01   5.8691958E-01   1.6229811E-02   2.7392603E-01   4.9788955E-02
   5.5000000E+00   1.5000000E+00   2.2415748E-01   6.2808992E-01   1.7327114E-02   2.9306360E-01   5.3177999E-02
   5.5000000E+00   1.5500000E+00   2.4733617E-01   6.7066786E-01   1.8493769E-02   3.1222970E-01   5.6681855E-02
   5.5000000E+00   1.6000000E+00   2.7216788E-01   7.1475499E-01   1.9748999E-02   3.3167182E-01   6.0435647E-02
   5.5000000E+00   1.6500000E+00   2.9840409E-01   7.6003784E-01   2.1050463E-02   3.5032559E-01   6.4025754E-02
   5.5000000E+00   1.7000000E+00   3.2621453E-01   8.0663765E-01   2.2427533E-02   3.6878597E-01   6.7778562E-02
   5.5000000E+00   1.7500000E+00   3.5598782E-01   8.5492149E-01   2.3918478E-02   3.8746331E-01   7.1740892E-02
   5.5000000E+00   1.8000000E+00   3.8733617E-01   9.0444628E-01   2.5471428E-02   4.0542827E-01   7.5678929E-02
   5.5000000E+00   1.8500000E+00   4.2057501E-01   9.5542438E-01   2.7137214E-02   4.2338466E-01   7.9859018E-02
   5.5000000E+00   1.9000000E+00   4.5554067E-01   1.0077299E+00   2.8871334E-02   4.4055940E-01   8.3955039E-02
   5.5000000E+00   1.9500000E+00   4.9252914E-01   1.0615049E+00   3.0734609E-02   4.5773053E-01   8.8360098E-02
   5.5000000E+00   2.0000000E+00   5.3131768E-01   1.1165974E+00   3.2665095E-02   4.7402390E-01   9.2625217E-02
   5.5000000E+00   2.1000000E+00   6.1506580E-01   1.2310486E+00   3.6881126E-02   5.0564711E-01   1.0168658E-01
   5.5000000E+00   2.2000000E+00   7.0718379E-01   1.3510835E+00   4.1547061E-02   5.3533129E-01   1.1113295E-01
   5.5000000E+00   2.3000000E+00   8.0807061E-01   1.4767023E+00   4.6685421E-02   5.6304366E-01   1.2096812E-01
   5.5000000E+00   2.4000000E+00   9.1812481E-01   1.6079050E+00   5.2319615E-02   5.8879634E-01   1.3118601E-01
   5.5000000E+00   2.5000000E+00   1.0377451E+00   1.7446915E+00   5.8467706E-02   6.1263835E-01   1.4178691E-01
   5.5000000E+00   2.6000000E+00   1.1673302E+00   1.8870617E+00   6.5144923E-02   6.3465230E-01   1.5276908E-01
   5.5000000E+00   2.7000000E+00   1.3072788E+00   2.0350156E+00   7.2367387E-02   6.5492269E-01   1.6411921E-01
   5.5000000E+00   2.8000000E+00   1.4579899E+00   2.1885534E+00   8.0135242E-02   6.7355480E-01   1.7585278E-01
   5.5000000E+00   2.9000000E+00   1.6198620E+00   2.3476752E+00   8.8462697E-02   6.9066445E-01   1.8794745E-01
   5.5000000E+00   3.0000000E+00   1.7932939E+00   2.5123806E+00   9.7344275E-02   7.0635876E-01   2.0041333E-01
   5.5000000E+00   3.1000000E+00   1.9786834E+00   2.6826695E+00   1.0677929E-01   7.2074337E-01   2.1324481E-01
   5.5000000E+00   3.2000000E+00   2.1764250E+00   2.8585406E+00   1.1676434E-01   7.3392069E-01   2.2642408E-01
   5.5000000E+00   3.3000000E+00   2.3869162E+00   3.0399937E+00   1.2728566E-01   7.4600097E-01   2.3994607E-01
   5.5000000E+00   3.4000000E+00   2.6105557E+00   3.2270290E+00   1.3834499E-01   7.5707608E-01   2.5378277E-01
   5.5000000E+00   3.5000000E+00   2.8477416E+00   3.4196459E+00   1.4992638E-01   7.6722743E-01   2.6793867E-01
   5.5000000E+00   3.6000000E+00   3.0988737E+00   3.6178457E+00   1.6202480E-01   7.7655130E-01   2.8237257E-01
   5.5000000E+00   3.7000000E+00   3.3643500E+00   3.8216280E+00   1.7463903E-01   7.8512759E-01   2.9705137E-01
   5.5000000E+00   3.8000000E+00   3.6445697E+00   4.0309925E+00   1.8775839E-01   7.9301944E-01   3.1196058E-01
   5.5000000E+00   3.9000000E+00   3.9399311E+00   4.2459402E+00   2.0139399E-01   8.0030471E-01   3.2703582E-01
   5.5000000E+00   4.0000000E+00   4.2508327E+00   4.4664703E+00   2.1554670E-01   8.0704519E-01   3.4222221E-01
   5.5000000E+00   4.1000000E+00   4.5776738E+00   4.6925834E+00   2.3024477E-01   8.1330063E-01   3.5744406E-01
   5.5000000E+00   4.2000000E+00   4.9208531E+00   4.9242795E+00   2.4548670E-01   8.1912198E-01   3.7264817E-01
   5.5000000E+00   4.3000000E+00   5.2807679E+00   5.1615577E+00   2.6128104E-01   8.2455812E-01   3.8776424E-01
   5.5000000E+00   4.4000000E+00   5.6578182E+00   5.4044191E+00   2.7767234E-01   8.2965540E-01   4.0268629E-01
   5.5000000E+00   4.5000000E+00   6.0524036E+00   5.6528643E+00   2.9465740E-01   8.3444936E-01   4.1735280E-01
   5.5000000E+00   4.6000000E+00   6.4649215E+00   5.9068924E+00   3.1226251E-01   8.3897431E-01   4.3167565E-01
   5.5000000E+00   4.7000000E+00   6.8957711E+00   6.1665035E+00   3.3050377E-01   8.4325673E-01   4.4558804E-01
   5.5000000E+00   4.8000000E+00   7.3453510E+00   6.4316982E+00   3.4938698E-01   8.4732175E-01   4.5903081E-01
   5.5000000E+00   4.9000000E+00   7.8140596E+00   6.7024762E+00   3.6888804E-01   8.5118649E-01   4.7194058E-01
   5.5000000E+00   5.0000000E+00   8.3026797E+00   6.9789771E+00   3.8899760E-01   8.5486882E-01   4.8432456E-01
   5.5000000E+00   5.2000000E+00   9.3390552E+00   7.5483668E+00   4.3074238E-01   8.6168399E-01   5.0725916E-01
   5.5000000E+00   5.4000000E+00   1.0460709E+01   8.1407952E+00   4.7478042E-01   8.6789999E-01   5.2808852E-01
   5.5000000E+00   5.6000000E+00   1.1663522E+01   8.7539155E+00   5.2005733E-01   8.7344148E-01   5.4669552E-01
   5.5000000E+00   5.8000000E+00   1.2958894E+01   9.3906934E+00   5.6677469E-01   8.7842645E-01   5.6372361E-01
   5.5000000E+00   6.0000000E+00   1.4345700E+01   1.0049406E+01   6.1425369E-01   8.8284885E-01   5.7952639E-01
   5.5000000E+00   6.2000000E+00   1.5829499E+01   1.0730683E+01   6.6253294E-01   8.8677520E-01   5.9459360E-01
   5.5000000E+00   6.4000000E+00   1.7411997E+01   1.1434256E+01   7.1160365E-01   8.9025038E-01   6.0899557E-01
   5.5000000E+00   6.6000000E+00   1.9095268E+01   1.2159960E+01   7.6160832E-01   8.9334010E-01   6.2279992E-01
   5.5000000E+00   6.8000000E+00   2.0883541E+01   1.2907974E+01   8.1269742E-01   8.9610458E-01   6.3605335E-01
   5.5000000E+00   7.0000000E+00   2.2781094E+01   1.3678460E+01   8.6472606E-01   8.9860567E-01   6.4865470E-01
   5.5000000E+00   7.2000000E+00   2.4791297E+01   1.4471427E+01   9.1761299E-01   9.0090000E-01   6.6047538E-01
   5.5000000E+00   7.4000000E+00   2.6914920E+01   1.5286526E+01   9.7140579E-01   9.0301068E-01   6.7142554E-01
   5.5000000E+00   7.6000000E+00   2.9155858E+01   1.6123872E+01   1.0258758E+00   9.0496924E-01   6.8146182E-01
   5.5000000E+00   7.8000000E+00   3.1518368E+01   1.6983616E+01   1.0804809E+00   9.0678633E-01   6.9060430E-01
   5.5000000E+00   8.0000000E+00   3.4006645E+01   1.7865880E+01   1.1349984E+00   9.0845800E-01   6.9897441E-01
   5.5000000E+00   8.2000000E+00   3.6621818E+01   1.8770387E+01   1.1893640E+00   9.0998350E-01   7.0669125E-01
   5.5000000E+00   8.4000000E+00   3.9366610E+01   1.9697088E+01   1.2431426E+00   9.1135870E-01   7.1387606E-01
   5.5000000E+00   8.6000000E+00   4.2245275E+01   2.0646124E+01   1.2959780E+00   9.1257733E-01   7.2065069E-01
   5.5000000E+00   8.8000000E+00   4.5262098E+01   2.1617625E+01   1.3481466E+00   9.1364896E-01   7.2709598E-01
   5.5000000E+00   9.0000000E+00   4.8419899E+01   2.2611535E+01   1.3999886E+00   9.1459381E-01   7.3322826E-01
   5.5000000E+00   9.2000000E+00   5.1719755E+01   2.3627611E+01   1.4510196E+00   9.1542380E-01   7.3903321E-01
   5.5000000E+00   9.4000000E+00   5.5165788E+01   2.4665971E+01   1.5015297E+00   9.1616009E-01   7.4449713E-01
   5.5000000E+00   9.6000000E+00   5.8762261E+01   2.5726735E+01   1.5515565E+00   9.1681950E-01   7.4958344E-01
   5.5000000E+00   9.8000000E+00   6.2513156E+01   2.6809977E+01   1.6006328E+00   9.1740735E-01   7.5428241E-01
   5.5000000E+00   1.0000000E+01   6.6425372E+01   2.7916558E+01   1.6488255E+00   9.1793033E-01   7.5861646E-01
   5.5000000E+00   1.0500000E+01   7.6896014E+01   3.0778145E+01   1.7633723E+00   9.1893499E-01   7.6809398E-01
   5.5000000E+00   1.1000000E+01   8.8381459E+01   3.3774124E+01   1.8703237E+00   9.1948616E-01   7.7623100E-01
   5.5000000E+00   1.1500000E+01   1.0100883E+02   3.6917561E+01   1.9701717E+00   9.1966296E-01   7.8311392E-01
   5.5000000E+00   1.2000000E+01   1.1476560E+02   4.0197625E+01   2.0612517E+00   9.1961306E-01   7.8840680E-01
   5.5000000E+00   1.2500000E+01   1.2971812E+02   4.3617283E+01   2.1420764E+00   9.1933336E-01   7.9246345E-01
   5.5000000E+00   1.3000000E+01   1.4591627E+02   4.7176539E+01   2.2128492E+00   9.1873693E-01   7.9598692E-01
   5.5000000E+00   1.3500000E+01   1.6340987E+02   5.0875394E+01   2.2751055E+00   9.1782612E-01   7.9929980E-01
   5.5000000E+00   1.4000000E+01   1.8224875E+02   5.4713842E+01   2.3302898E+00   9.1670610E-01   8.0222638E-01
   5.5000000E+00   1.4500000E+01   2.0248274E+02   5.8691878E+01   2.3784081E+00   9.1543032E-01   8.0466320E-01
   5.5000000E+00   1.5000000E+01   2.2416172E+02   6.2809515E+01   2.4195847E+00   9.1398205E-01   8.0671919E-01
   5.5000000E+00   1.5500000E+01   2.4733546E+02   6.7066740E+01   2.4541463E+00   9.1236869E-01   8.0847483E-01
   5.5000000E+00   1.6000000E+01   2.7205316E+02   7.1463521E+01   2.4829664E+00   9.1063400E-01   8.0989414E-01
   5.5000000E+00   1.6500000E+01   2.9836456E+02   7.5999850E+01   2.5064736E+00   9.0878721E-01   8.1101512E-01
   5.5000000E+00   1.7000000E+01   3.2631941E+02   8.0675726E+01   2.5247163E+00   9.0681412E-01   8.1205404E-01
   5.5000000E+00   1.7500000E+01   3.5596771E+02   8.5491055E+01   2.5386273E+00   9.0476879E-01   8.1352643E-01
   5.5000000E+00   1.8000000E+01   3.8735919E+02   9.0446816E+01   2.5466636E+00   9.0247442E-01   7.9348231E-01
   5.5000000E+00   1.8500000E+01   4.2054374E+02   9.5539262E+01   2.5461448E+00   9.0008168E-01   7.6859236E-01
   5.5000000E+00   1.9000000E+01   4.5557122E+02   1.0077663E+02   2.5401141E+00   8.9771139E-01   7.4788049E-01
   5.5000000E+00   1.9500000E+01   4.9249138E+02   1.0614146E+02   2.5391705E+00   8.9543270E-01   7.3677300E-01
   5.5000000E+00   2.0000000E+01   5.3135411E+02   1.1165351E+02   2.5292341E+00   8.9297431E-01   7.2588564E-01
   5.5000000E+00   2.1000000E+01   6.1510653E+02   1.2310781E+02   2.5056731E+00   8.8785874E-01   7.1361168E-01
   5.5000000E+00   2.2000000E+01   7.0722735E+02   1.3510996E+02   2.4809684E+00   8.8289525E-01   7.0985629E-01
   5.5000000E+00   2.3000000E+01   8.0811528E+02   1.4767149E+02   2.4514841E+00   8.7768707E-01   7.0828487E-01
   5.5000000E+00   2.4000000E+01   9.1816892E+02   1.6078894E+02   2.4264336E+00   8.7267575E-01   7.1210833E-01
   5.5000000E+00   2.5000000E+01   1.0378221E+03   1.7447347E+02   2.4027013E+00   8.6778476E-01   7.1734002E-01
   5.5000000E+00   2.6000000E+01   1.1673804E+03   1.8869840E+02   2.3807022E+00   8.6286449E-01   7.2301174E-01
   5.5000000E+00   2.7000000E+01   1.3071737E+03   2.0350221E+02   2.3575487E+00   8.5782212E-01   7.2867972E-01
   5.5000000E+00   2.8000000E+01   1.4579900E+03   2.1886322E+02   2.3347545E+00   8.5283848E-01   7.3438120E-01
   5.5000000E+00   2.9000000E+01   1.6198670E+03   2.3479066E+02   2.3116673E+00   8.4780063E-01   7.3988244E-01
   5.5000000E+00   3.0000000E+01   1.7932597E+03   2.5124570E+02   2.2901875E+00   8.4278792E-01   7.4529689E-01
   5.5000000E+00   3.2000000E+01   2.1773434E+03   2.8592290E+02   2.2469311E+00   8.3258265E-01   7.5580209E-01
   5.5000000E+00   3.4000000E+01   2.6097164E+03   3.2265944E+02   2.2097842E+00   8.2283629E-01   7.6607873E-01
   5.5000000E+00   3.6000000E+01   3.0986894E+03   3.6179629E+02   2.1769072E+00   8.1335128E-01   7.7586471E-01
   5.5000000E+00   3.8000000E+01   3.6443254E+03   4.0307536E+02   2.1516833E+00   8.0457775E-01   7.8528595E-01
   5.5000000E+00   4.0000000E+01   4.2505415E+03   4.4658344E+02   2.1320870E+00   7.9636642E-01   7.9416257E-01
   5.5000000E+00   4.2000000E+01   4.9205265E+03   4.9245315E+02   2.1162238E+00   7.8870099E-01   8.0234056E-01
   5.5000000E+00   4.4000000E+01   5.6574704E+03   5.4045864E+02   2.1062163E+00   7.8170912E-01   8.0988023E-01
   5.5000000E+00   4.6000000E+01   6.4645655E+03   5.9063360E+02   2.1004130E+00   7.7528385E-01   8.1665011E-01
   5.5000000E+00   4.8000000E+01   7.3456683E+03   6.4321256E+02   2.0988824E+00   7.6962669E-01   8.2276088E-01
   5.5000000E+00   5.0000000E+01   8.2999850E+03   6.9788635E+02   2.0994538E+00   7.6431648E-01   8.2819379E-01
   5.5000000E+00   6.0000000E+01   1.4344328E+04   1.0048053E+03   2.1285245E+00   7.4390461E-01   8.4788012E-01
   5.5000000E+00   7.0000000E+01   2.2806304E+04   1.3684484E+03   2.1473072E+00   7.2655996E-01   8.6159975E-01
   5.5000000E+00   8.0000000E+01   3.4047085E+04   1.7876474E+03   2.1350112E+00   7.0839340E-01   8.7445719E-01
   5.5000000E+00   9.0000000E+01   4.8496915E+04   2.2625817E+03   2.1109915E+00   6.9076410E-01   8.8599064E-01
   5.5000000E+00   1.0000000E+02   6.6554458E+04   2.7922426E+03   2.0933547E+00   6.7572917E-01   8.9497970E-01
   5.5000000E+00   1.2000000E+02   1.1684210E+05   4.0456311E+03   2.0831670E+00   6.5358391E-01   9.0823556E-01
   5.5000000E+00   1.4000000E+02   1.8185082E+05   5.4589762E+03   2.0802454E+00   6.3861492E-01   9.1719464E-01
   5.5000000E+00   1.6000000E+02   2.7135020E+05   7.1415410E+03   2.0738347E+00   6.2547705E-01   9.2445529E-01
   5.5000000E+00   2.0000000E+02   5.4094493E+05   1.1240322E+04   2.0620799E+00   6.0593587E-01   9.3431210E-01
   5.5000000E+00   2.5000000E+02   1.0495736E+06   1.7505474E+04   2.0527925E+00   5.9098868E-01   9.4130894E-01
   5.5000000E+00   3.0000000E+02   1.8565386E+06   2.5393163E+04   2.0462676E+00   5.8098003E-01   9.4560649E-01
   5.5000000E+00   3.5000000E+02   2.9145244E+06   3.4494955E+04   2.0417585E+00   5.7442607E-01   9.4828545E-01
   5.5000000E+00   4.0000000E+02   4.2435328E+06   4.4427457E+04   2.0384798E+00   5.7003686E-01   9.5004869E-01
   5.5000000E+00   4.5000000E+02   6.3014173E+06   5.7087459E+04   2.0352035E+00   5.6626919E-01   9.5150584E-01
   5.5000000E+00   5.0000000E+02   8.4779515E+06   7.0260302E+04   2.0328984E+00   5.6370250E-01   9.5248522E-01
   5.5000000E+00   5.5000000E+02   1.0902594E+07   8.3895178E+04   2.0311090E+00   5.6180393E-01   9.5319575E-01
   5.5000000E+00   6.0000000E+02   1.4626950E+07   1.0065991E+05   2.0291036E+00   5.5994405E-01   9.5387204E-01
   5.5000000E+00   6.5000000E+02   1.9095708E+07   1.1926875E+05   2.0273213E+00   5.5838959E-01   9.5443127E-01
   5.5000000E+00   7.0000000E+02   2.3856545E+07   1.3864881E+05   2.0258722E+00   5.5717043E-01   9.5486797E-01
   5.5000000E+00   8.0000000E+02   3.3485718E+07   1.7769531E+05   2.0237769E+00   5.5547154E-01   9.5547631E-01
   5.5000000E+00   9.0000000E+02   4.8058994E+07   2.2521967E+05   2.0217998E+00   5.5396649E-01   9.5602742E-01
   5.5000000E+00   1.0000000E+03   6.6663221E+07   2.7939933E+05   2.0201733E+00   5.5275353E-01   9.5647586E-01
   5.5000000E+00   1.2000000E+03   1.1562700E+08   4.0273349E+05   2.0179170E+00   5.5102398E-01   9.5711743E-01
   5.9077400E+00   1.0000000E-02   6.6418605E-08   2.7915373E-05   7.6907673E-05   2.8101638E-08   0.0000000E+00
